ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,End Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,source_field,Creation Time Span Source Note,Description,Description Type,Description Language,dataset,External Relation Note,External Relation,External Relation URL,External Relation URL Type,External Relation Note Language,External Relation Note Type,source_code,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,Change History Identifier,Change History Date,Change History User,Change History Description,Change History Activity
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606068,2015-03-31 14:43:49 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606598,2015-03-31 16:25:07 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606600,2015-03-31 16:25:07 +0000 UTC,dimhof,Bewerken van de kenmerken,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606601,2015-03-31 16:25:07 +0000 UTC,dimhof,Bewerken van de annotaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606604,2015-03-31 16:25:07 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606605,2015-03-31 16:25:07 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606607,2015-03-31 16:25:48 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606610,2015-03-31 16:25:48 +0000 UTC,dimhof,Bewerken van de annotaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606614,2015-03-31 16:25:48 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606616,2015-03-31 16:27:49 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606619,2015-03-31 16:27:49 +0000 UTC,dimhof,Bewerken van de annotaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606623,2015-03-31 16:27:49 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667545,2017-02-10 12:31:01 +0000 UTC,kselle,Bewerken van de identificatie,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667546,2017-02-10 12:31:01 +0000 UTC,kselle,Bewerken van de items,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667548,2017-02-10 12:31:01 +0000 UTC,kselle,Bewerken van de annotaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667552,2017-02-10 12:31:01 +0000 UTC,kselle,Bewerken van de externe relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9806856,2017-04-11 14:12:12 +0000 UTC,usystem,Bewerken van de items,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:26,https://data.museumplantinmoretus.be/ark:/11975/ad8839e6-3553-5f26-9c38-c52a8ec05cb8,Tekeningen,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_CreationActors,1,256eaded-a15e-57cd-83e0-8cf4eba910ee,au::16151,,,,artists (visual artists),,"dlod={""name"":""Peter Paul Rubens"",""ark"":""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""uri"":""/agents/people/53275"",""id"":""au::16151"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_CreationTimeSpans,,,,,,,,,,,,,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Descriptions,,,,,,,,,,,,,,,,,,,id.desc,,"Ontwerp voor de titelpagina van het eerste deel van Justus Lipsius, Opera omnia",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,mpmtk,"nr. 73a, p. 303-305",gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:239025,zie verder bibliotheekcatalogus Museum Plantin Moretus,Nederlands,remarks,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,,e73_LegacyInformation,0,,,,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,,,,,,BE-ANN00/tk/000000010,referentienummer,False,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.id,,,,,,,,,,,,,,tg:mpmtk:26,brocade id,False,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.url,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:26/N,brocade url,False,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8fab448e-5bb1-5697-bcc5-dd5235f9ffd8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba9f693b-e484-43de-9bc5-de81cfabd24f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Titles,1,,,,,,,,,,,,,,,,,,id.title/ti,,,,,,,,,,,,,,,,,,,,,,"Ontwerp voor de titelpagina van Lipsius, Opera omnia",titles proper,Dutch (language),,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-15 12:36:04 +0000 UTC,dimhof,,Creatie
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041707,2015-12-15 12:36:04 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041708,2015-12-15 12:36:04 +0000 UTC,dimhof,Bewerken van de items,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041709,2015-12-15 12:36:04 +0000 UTC,dimhof,Bewerken van de kenmerken,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041713,2015-12-15 12:36:04 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041714,2015-12-15 12:36:04 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071935,2016-01-26 12:48:59 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071942,2016-01-26 12:48:59 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071953,2016-01-26 13:27:43 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071960,2016-01-26 13:27:43 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073466,2016-01-28 11:07:31 +0000 UTC,dimhof,Bewerken van de illustraties,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073470,2016-01-28 12:03:44 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073477,2016-01-28 13:15:49 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073484,2016-01-28 13:15:49 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9216182,2016-05-12 17:45:57 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9216385,2016-05-12 17:46:52 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9270685,2016-06-06 13:50:12 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9270899,2016-06-06 13:53:01 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9271113,2016-06-06 13:54:52 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9273389,2016-06-07 10:23:38 +0000 UTC,jtegenbo,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9273594,2016-06-07 10:24:22 +0000 UTC,jtegenbo,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9274505,2016-06-07 12:18:17 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9274710,2016-06-07 12:18:49 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276250,2016-06-07 14:15:15 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276455,2016-06-07 14:15:42 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276678,2016-06-07 14:26:23 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276892,2016-06-07 14:27:31 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277097,2016-06-07 14:28:25 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277302,2016-06-07 14:28:36 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277534,2016-06-07 14:30:45 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277892,2016-06-07 14:48:53 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9278151,2016-06-07 14:51:49 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9278410,2016-06-07 14:53:19 +0000 UTC,egacoms,Markering als gecontroleerd,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667590,2017-02-10 12:32:12 +0000 UTC,kselle,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667591,2017-02-10 12:32:12 +0000 UTC,kselle,Bewerken van de items,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667597,2017-02-10 12:32:12 +0000 UTC,kselle,Bewerken van de externe relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9806859,2017-04-11 14:12:12 +0000 UTC,usystem,Bewerken van de items,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267527,2018-06-15 10:54:40 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267528,2018-06-15 10:54:40 +0000 UTC,dimhof,Bewerken van de items,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267533,2018-06-15 10:54:40 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267534,2018-06-15 10:54:40 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15291906,2021-11-18 11:35:08 +0000 UTC,kselle,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15291907,2021-11-18 11:35:08 +0000 UTC,kselle,Bewerken van de items,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15291913,2021-11-18 11:35:08 +0000 UTC,kselle,Bewerken van de externe relaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15291915,2021-11-18 11:40:13 +0000 UTC,kselle,Bewerken van de identificatie,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15291916,2021-11-18 11:40:13 +0000 UTC,kselle,Bewerken van de items,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15291918,2021-11-18 11:40:13 +0000 UTC,kselle,Bewerken van de annotaties,edit
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15291922,2021-11-18 11:40:13 +0000 UTC,kselle,Bewerken van de externe relaties,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:23,https://data.museumplantinmoretus.be/ark:/11975/b352a12a-d714-52f2-894d-3f3bd5481d42,Tekeningen,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_CreationActors,1,4c2593ff-6f39-5958-b785-bfb49d6cc786,au::13830,,,,artists (visual artists),AVN monogram links onderaan,"dlod={""name"":""Adam van Noort"",""ark"":""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""uri"":""/agents/people/60894"",""id"":""au::13830"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_CreationTimeSpanSourceNotes,1,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_CreationTimeSpans,,,,,,,,,,,,,1605,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Descriptions,,,,,,,,,,,,,,,,,,,id.desc,,Het doopsel van Christus,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,mpmtk,p. 24,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:839899,zie verder bibliotheekcatalogus Museum Plantin Moretus,Nederlands,remarks,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,,e73_LegacyInformation,0,,,,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,,,,,,BE-ANN00/tk/000000008,referentienummer,False,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.id,,,,,,,,,,,,,,tg:mpmtk:23,brocade id,False,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.url,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:23/N,brocade url,False,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f035fc19-9010-52c0-9131-0d35856aa2bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""844d7ae8-304c-4692-8340-8154e12c6f13"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Titles,1,,,,,,,,,,,,,,,,,,id.title/ti,,,,,,,,,,,,,,,,,,,,,,Het doopsel van Christus,titles proper,Dutch (language),,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31 16:13:36 +0000 UTC,dimhof,,Creatie
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606427,2015-03-31 16:13:36 +0000 UTC,dimhof,Bewerken van de identificatie,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606428,2015-03-31 16:13:36 +0000 UTC,dimhof,Bewerken van de items,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606429,2015-03-31 16:13:36 +0000 UTC,dimhof,Bewerken van de kenmerken,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606433,2015-03-31 16:13:36 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606434,2015-03-31 16:13:36 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606580,2015-03-31 16:21:57 +0000 UTC,dimhof,Bewerken van de identificatie,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606586,2015-03-31 16:21:57 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606587,2015-03-31 16:21:57 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
